URL,Locale,SourceIndexable,TechnicallyIndexable,SitemapEligible,GoogleIndexStatus,IndexabilityRecommendation,EvidenceConfidence,Reason,Evidence
https://familyboard.win/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/familyboard-subscription-cancellation-result-review-tutorial/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/familyboard-subscription-renewal-review/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/familyboard-task-completion-tutorial/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/familyboard-task-load-calculator-tutorial/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/familyboard-time-window-overlap-checker-tutorial/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/familyboard-trip-handoff-tutorial/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/familyboard-trip-packing-handoff-log-tutorial/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/familyboard-utility-bill-anomaly-log-tutorial/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/familyboard-utility-bill-difference-tutorial/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/familyboard-utility-provider-handoff-tutorial/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/familyboard-vacation-shutdown-checklist-generator-tutorial/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/familyboard-vehicle-document-source-status-tutorial/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/familyboard-vendor-onboarding-tutorial/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/familyboard-warranty-checklist-generator-tutorial/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/familyboard-warranty-claim-evidence-log-tutorial/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/familyboard-warranty-expiration-calculator-tutorial/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/familyboard-warranty-tracker-tutorial/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/familyboard-water-leak-event-log-tutorial/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/familyboard-weekly-household-decision-review-tutorial/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/familyboard-weekly-reset-action-tutorial/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/fire-extinguisher-records/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/first-time-homeowner-maintenance-guide/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/freezer-maintenance-checklist/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/furnace-maintenance-records/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/furniture-inventory/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/garbage-disposal-maintenance-guide/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/guest-preparation-checklist/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/heat-pump-maintenance-records/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/home-contact-list/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/home-evacuation-information/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/home-improvement-receipts/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/home-inventory-checklist/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/home-inventory-for-insurance/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/home-maintenance-after-vacation/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/home-maintenance-binder/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/home-maintenance-budget/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/home-maintenance-calendar/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/home-maintenance-delegation/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/home-maintenance-log/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/home-maintenance-records/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/home-maintenance-reminders/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/home-maintenance-schedule/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/home-purchase-records/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/home-repair-history/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/home-service-provider-list/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/house-sitter-information/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/household-account-list/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/household-admin-backup-person/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/household-admin-day/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/household-documents-organizer/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/household-handoff/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/household-management-checklist/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/household-medical-information-organization/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/household-monthly-review/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/household-replacement-reserve/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/household-shopping-staples/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/household-supplies-inventory/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/household-weekly-reset/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/how-long-to-keep-household-records/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/how-to-track-product-warranties/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/humidifier-maintenance-guide/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/hvac-filter-tracker/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/important-household-documents/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/maintenance-priorities/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/microwave-maintenance-checklist/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/monthly-home-maintenance-checklist/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/move-in-maintenance-checklist/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/move-out-home-records/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/moving-house-organizer/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/moving-inventory/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/new-home-setup-checklist/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/organize-appliance-manuals/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/organize-household-subscriptions/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/organize-insurance-documents/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/organize-pet-records/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/organize-school-records-at-home/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/organize-utility-account-information/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/organize-vehicle-documents-at-home/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/oven-maintenance-checklist/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/pantry-restock-system/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/pet-sitter-information/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/photo-home-inventory/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/power-outage-home-preparedness/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/preventive-home-maintenance/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/product-registration-tracker/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/purchase-receipt-organizer/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/quarterly-home-maintenance-checklist/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/range-hood-maintenance-checklist/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/recurring-bills-tracker/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/recurring-household-tasks/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/refrigerator-maintenance-checklist/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/renovation-records/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/rental-home-maintenance-log/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
https://familyboard.win/guides/repair-history/,en,true,YES,YES,UNKNOWN,NO_CHANGE_PENDING_SEARCH_EVIDENCE,UNKNOWN,No current GSC or URL Inspection evidence for removal; KEEP_INDEXABLE is not search-value proof.,REPO_EVIDENCE; NEEDS_EVIDENCE
